date,zone,volume
2021-04-15,C,96.65312410941857
2021-04-16,C,100.74741170536693
2021-04-17,C,96.02437126669177
2021-04-18,C,80.73041253920181
2021-04-19,C,57.985246452303606
2021-04-20,C,69.4099711503079
2021-04-21,C,68.51180821545965
2021-04-22,C,102.10511469749984
2021-04-23,C,110.38053696409102
2021-04-24,C,91.23192056209963
2021-04-25,C,90.6593459915758
2021-04-26,C,58.26634899168991
2021-04-27,C,70.92771849789065
2021-04-28,C,84.548236861507
2021-04-29,C,99.67909315465832
2021-04-30,C,103.43883575445345
2021-05-01,C,94.39937988729186
2021-05-02,C,82.98087004023401
2021-05-03,C,76.40821653144644
2021-05-04,C,69.24026328950038
2021-05-05,C,91.42743348227735
2021-05-06,C,94.93740899414112
2021-05-07,C,110.55112679037146
2021-05-08,C,87.51667752666958
2021-05-09,C,84.9925496512989
2021-05-10,C,83.14152373046431
2021-05-11,C,68.35166421183301
2021-05-12,C,67.43462704851578
2021-05-13,C,96.23703116838661
2021-05-14,C,114.34855431294595
2021-05-15,C,98.10729408355894
2021-05-16,C,78.32864902206452
2021-05-17,C,73.59581362902729
2021-05-18,C,73.27403289966134
2021-05-19,C,94.78684654465378
2021-05-20,C,108.04707411759087
2021-05-21,C,116.73722693059709
2021-05-22,C,96.62311852867647
2021-05-23,C,83.64948551468537
2021-05-24,C,63.13952026677245
2021-05-25,C,64.65678896327242
2021-05-26,C,98.76925623846613
2021-05-27,C,102.491392185067
2021-05-28,C,111.0727379056706
2021-05-29,C,94.81274004278802
2021-05-30,C,71.78535516544449
2021-05-31,C,65.7544700621881
2021-06-01,C,81.02649766795597
2021-06-02,C,89.62710577941937
2021-06-03,C,87.14003956671233
2021-06-04,C,102.98180779623252
2021-06-05,C,108.15124033920401
2021-06-06,C,74.83717554807501
2021-06-07,C,51.332847457725364
2021-06-08,C,84.75300667926513
2021-06-09,C,90.71439533375708
2021-06-10,C,100.34179204412341
2021-06-11,C,101.80249163025537
2021-06-12,C,102.62177550597066
2021-06-13,C,72.28175331113557
2021-06-14,C,74.9927984577969
2021-06-15,C,74.01624795174791
2021-06-16,C,87.28278072922433
2021-06-17,C,102.13608342738037
2021-06-18,C,103.44415929526842
2021-06-19,C,102.39815109938034
2021-06-20,C,69.76494792619987
2021-06-21,C,52.90141611709721
2021-06-22,C,74.66427671916418
2021-06-23,C,90.44530201993234
2021-06-24,C,104.88396427485954
2021-06-25,C,108.1758006159963
2021-06-26,C,91.53877718107732
2021-06-27,C,83.0576222881692
2021-06-28,C,65.58242218777248
2021-06-29,C,65.92191731957345
2021-06-30,C,82.97033496742274
2021-07-01,C,117.27722271504257
2021-07-02,C,91.10423507275846
2021-07-03,C,98.17147511221351
2021-07-04,C,63.394947302164695
2021-07-05,C,65.15109056529543
2021-07-06,C,66.41987599493118
2021-07-07,C,68.85530916209541
2021-07-08,C,104.29447591837582
2021-07-09,C,102.01380930165452
2021-07-10,C,77.44958960742764
2021-07-11,C,83.61444551941787
2021-07-12,C,77.56707676586062
2021-07-13,C,81.87996068460777
2021-07-14,C,88.47725713081698
2021-07-15,C,101.62071037359314
2021-07-16,C,115.74943683642863
2021-07-17,C,107.77237910070781
2021-07-18,C,86.03652048630035
2021-07-19,C,58.624796594180886
2021-07-20,C,71.63979484202437
2021-07-21,C,89.19180483000628
2021-07-22,C,86.8453795837082
2021-07-23,C,108.9491392162986
2021-07-24,C,112.56731509589157
2021-07-25,C,82.15753025977213
2021-07-26,C,78.01447213362326
2021-07-27,C,71.56242392740442
2021-07-28,C,85.15999915387393
2021-07-29,C,104.44255652576294
2021-07-30,C,98.73771082552688
2021-07-31,C,86.74324906025079
2021-08-01,C,87.23854746078914
2021-08-02,C,77.27597629509154
2021-08-03,C,62.240325631745804
2021-08-04,C,93.55980625224731
2021-08-05,C,100.76677567033818
2021-08-06,C,108.05286267539594
2021-08-07,C,98.20526974367891
2021-08-08,C,85.13298481849922
2021-08-09,C,67.02905323713506
2021-08-10,C,81.52054218892988
2021-08-11,C,88.36118860396545
2021-08-12,C,106.5259997250124
2021-08-13,C,98.73836341724417
2021-08-14,C,111.86286278390548
2021-08-15,C,81.00685052921486
2021-08-16,C,72.1413570950605
2021-08-17,C,57.44382980689329
2021-08-18,C,79.37433977132288
2021-08-19,C,111.50566511867578
2021-08-20,C,107.76966316595366
2021-08-21,C,79.35342288970587
2021-08-22,C,85.62464064551614
2021-08-23,C,62.15718532754809
2021-08-24,C,81.66992225366911
2021-08-25,C,85.32334059719572
2021-08-26,C,103.3103191735614
2021-08-27,C,114.97624091841567
2021-08-28,C,87.55378707157043
2021-08-29,C,69.44561682104454
2021-08-30,C,65.00553046925468
2021-08-31,C,77.066838833695
2021-09-01,C,75.44907807518703
2021-09-02,C,88.39845895635419
2021-09-03,C,112.204441776103
2021-09-04,C,89.97997440794215
2021-09-05,C,74.32065325042424
2021-09-06,C,51.793104686988386
2021-09-07,C,65.08769199197917
2021-09-08,C,86.10562779311766
2021-09-09,C,109.25582868651989
2021-09-10,C,99.51490309994571
2021-09-11,C,108.13287994040658
2021-09-12,C,72.05208323041651
2021-09-13,C,61.25292355989848
2021-09-14,C,82.88845699204725
2021-09-15,C,87.92791745514785
2021-09-16,C,97.46667806351397
2021-09-17,C,104.51374945044823
2021-09-18,C,105.76852966895558
2021-09-19,C,89.32822405093084
2021-09-20,C,60.253382608487996
2021-09-21,C,70.32019616630318
2021-09-22,C,87.02756092764675
2021-09-23,C,94.0630250815436
2021-09-24,C,105.37940414876269
2021-09-25,C,95.05659400230111
2021-09-26,C,86.79034739548973
2021-09-27,C,76.51719833920981
2021-09-28,C,68.09606153013378
2021-09-29,C,84.6647512254893
2021-09-30,C,107.33735445219126
2021-10-01,C,101.21344704861723
2021-10-02,C,99.7932024026572
2021-10-03,C,77.03548973511052
2021-10-04,C,59.1726795608809
2021-10-05,C,63.14511308403848
2021-10-06,C,98.02291601469423
2021-10-07,C,100.841714272671
2021-10-08,C,119.08785746128947
2021-10-09,C,91.04506117310916
2021-10-10,C,80.1384533131887
2021-10-11,C,86.13935203700595
2021-10-12,C,62.41078289983922
2021-10-13,C,71.33400051731685
2021-10-14,C,112.45587722618365
2021-10-15,C,99.42062193702805
2021-10-16,C,95.05857041604698
2021-10-17,C,73.19153609059249
2021-10-18,C,69.21331057057273
2021-10-19,C,63.33565726973073
2021-10-20,C,85.14706588352054
2021-10-21,C,105.83174885840927
2021-10-22,C,98.0386937600492
2021-10-23,C,89.69361916180017
2021-10-24,C,75.16988917548737
2021-10-25,C,55.70755491919013
2021-10-26,C,67.6295291348965
2021-10-27,C,87.60702897587983
2021-10-28,C,99.10690478331938
2021-10-29,C,104.00422297685968
2021-10-30,C,95.20514810178507
2021-10-31,C,72.77307421488757
2021-11-01,C,72.73664899000555
2021-11-02,C,82.56791206576906
2021-11-03,C,83.01168358916267
2021-11-04,C,106.25495223791825
2021-11-05,C,104.32836774690647
2021-11-06,C,98.35833029941625
2021-11-07,C,90.61532823404258
2021-11-08,C,71.34749487728548
2021-11-09,C,56.962840826947215
2021-11-10,C,90.42876184837385
2021-11-11,C,112.30634640263989
2021-11-12,C,104.54260570046847
2021-11-13,C,103.46958005812134
2021-11-14,C,72.63823772526939
2021-11-15,C,55.46397532703216
2021-11-16,C,72.34957935815699
2021-11-17,C,72.8150531008973
2021-11-18,C,100.59533842308889
2021-11-19,C,116.6801832316875
2021-11-20,C,80.29646843327889
2021-11-21,C,67.99325775724424
2021-11-22,C,59.162100711987904
2021-11-23,C,70.78373839987799
2021-11-24,C,84.0112026517655
2021-11-25,C,113.77666764987612
2021-11-26,C,114.0903018333272
2021-11-27,C,99.60682531786837
2021-11-28,C,79.46434470937695
2021-11-29,C,70.63426695922931
2021-11-30,C,64.46450850512848
2021-12-01,C,93.86468983545771
2021-12-02,C,93.7572926315036
2021-12-03,C,113.20860122188165
2021-12-04,C,105.20385183634069
2021-12-05,C,80.05628908140307
2021-12-06,C,66.14879434172454
2021-12-07,C,74.63291668418408
2021-12-08,C,64.18493011627135
2021-12-09,C,105.14178248433213
2021-12-10,C,105.68882335801499
2021-12-11,C,95.37975698500254
2021-12-12,C,84.09170243794941
2021-12-13,C,67.0304175109727
2021-12-14,C,62.378852634567224
2021-12-15,C,86.01592578054334
2021-12-16,C,103.33423067916483
2021-12-17,C,107.58519670345171
2021-12-18,C,97.15020689780945
2021-12-19,C,86.82446476418568
2021-12-20,C,59.01036252928749
2021-12-21,C,72.9761812071651
2021-12-22,C,97.53665480616192
2021-12-23,C,88.98696490108907
2021-12-24,C,108.17296892711421
2021-12-25,C,91.24189401381503
2021-12-26,C,75.61389939912286
2021-12-27,C,60.53024899791547
2021-12-28,C,70.28424190231254
2021-12-29,C,102.01733220270087
2021-12-30,C,92.8184840572387
2021-12-31,C,97.44898553111284
2022-01-01,C,85.57951553835974
2022-01-02,C,92.46899883800091
2022-01-03,C,64.1400614495307
2022-01-04,C,71.50560521520593
2022-01-05,C,84.13509382850764
2022-01-06,C,95.4486139895029
2022-01-07,C,104.99473044809812
2022-01-08,C,115.73101101563074
2022-01-09,C,89.85628998284062
2022-01-10,C,61.085346621433004
2022-01-11,C,76.9613805925506
2022-01-12,C,80.77524524609618
2022-01-13,C,88.86312597602767
2022-01-14,C,115.10209303240131
2022-01-15,C,105.4158750129571
2022-01-16,C,87.15821069350022
2022-01-17,C,64.21999724008475
2022-01-18,C,70.51665196611103
2022-01-19,C,93.49562192676181
2022-01-20,C,106.2761054556521
2022-01-21,C,103.8669759907781
2022-01-22,C,83.25262774893383
2022-01-23,C,79.77086430832358
2022-01-24,C,76.68106641780042
2022-01-25,C,62.34022159592205
2022-01-26,C,92.67764262097656
2022-01-27,C,105.866540788008
2022-01-28,C,113.08733193708278
2022-01-29,C,103.25107637769963
2022-01-30,C,73.37421088985306
2022-01-31,C,55.18338417266159
2022-02-01,C,67.72284177280349
2022-02-02,C,94.75065617785444
2022-02-03,C,98.94824606880049
2022-02-04,C,101.60386931043314
2022-02-05,C,81.77453971462297
2022-02-06,C,93.02118333173388
2022-02-07,C,74.79483857545381
2022-02-08,C,78.22023589853444
2022-02-09,C,95.44951080194382
2022-02-10,C,107.96801425942527
2022-02-11,C,105.27165512992822
2022-02-12,C,95.10529968711292
2022-02-13,C,75.64955804865981
2022-02-14,C,89.33712554944151
2022-02-15,C,76.57843436880165
2022-02-16,C,84.06737424696391
2022-02-17,C,107.14839163047812
2022-02-18,C,99.20940469858407
2022-02-19,C,108.52153633887481
2022-02-20,C,73.8515902690081
2022-02-21,C,72.33795304517089
2022-02-22,C,80.72902922642243
2022-02-23,C,90.92599620148724
2022-02-24,C,104.25024744177618
2022-02-25,C,107.4528427903524
2022-02-26,C,96.10402388513255
2022-02-27,C,74.59662519411772
2022-02-28,C,64.80347221610369
2022-03-01,C,84.10800124775463
2022-03-02,C,87.04962485643568
2022-03-03,C,97.2781874222267
2022-03-04,C,103.30611540668235
2022-03-05,C,105.42858817587765
2022-03-06,C,84.68513624092402
2022-03-07,C,72.95204315018955
2022-03-08,C,70.2811787373386
2022-03-09,C,92.57488774937015
2022-03-10,C,98.4861386477521
2022-03-11,C,105.4296540008784
2022-03-12,C,104.45412869950428
2022-03-13,C,86.34457467703118
2022-03-14,C,60.68420102679523
2022-03-15,C,65.56720677541814
2022-03-16,C,88.92767528056349
2022-03-17,C,117.51375671478316
2022-03-18,C,92.25211500596231
2022-03-19,C,98.99242638700277
2022-03-20,C,68.41207666316187
2022-03-21,C,63.534901916267465
2022-03-22,C,69.56606112424404
2022-03-23,C,84.764061380633
2022-03-24,C,99.50440027022462
2022-03-25,C,107.7043628747954
2022-03-26,C,92.55378840746457
2022-03-27,C,67.7908343069843
2022-03-28,C,74.9185768347242
2022-03-29,C,78.57453587601881
2022-03-30,C,94.94359267837912
2022-03-31,C,91.51896188745545
2022-04-01,C,110.10812168252832
2022-04-02,C,102.31373385703505
2022-04-03,C,71.31094690837129
2022-04-04,C,68.8230759900692
2022-04-05,C,71.69149544641463
2022-04-06,C,103.00547353681351
2022-04-07,C,119.31087622373849
2022-04-08,C,94.47199538528366
2022-04-09,C,116.92738912647403
2022-04-10,C,72.30882775673186
2022-04-11,C,76.66514642930173
2022-04-12,C,80.45568252587863
2022-04-13,C,80.37281652360487
2022-04-14,C,107.93112034842191
2022-04-15,C,106.99664664786641
2022-04-16,C,101.48068318777764
2022-04-17,C,81.54608201507185
2022-04-18,C,78.46054602771396
2022-04-19,C,73.36496509420567
2022-04-20,C,87.06541585299847
2022-04-21,C,112.82356193223637
2022-04-22,C,112.57015439093392
2022-04-23,C,102.97062037535608
2022-04-24,C,74.45408028802852
2022-04-25,C,60.59779796363435
2022-04-26,C,68.29006167308536
2022-04-27,C,83.51190739303388
2022-04-28,C,110.41471228707204
2022-04-29,C,115.80492914448769
2022-04-30,C,95.9451409746023
2022-05-01,C,91.2881958867626
2022-05-02,C,79.97772543501335
2022-05-03,C,74.84910022038109
2022-05-04,C,81.97341437620392
2022-05-05,C,116.79820140340284
2022-05-06,C,107.57898800397817
2022-05-07,C,98.26557493237974
2022-05-08,C,77.19407360138364
2022-05-09,C,61.981717744584394
2022-05-10,C,61.22286351672565
2022-05-11,C,93.68156520707619
2022-05-12,C,97.99804984681678
2022-05-13,C,132.61344671424968
2022-05-14,C,88.63773477010054
2022-05-15,C,69.92192407645567
2022-05-16,C,73.25122014993968
2022-05-17,C,85.27655686105615
2022-05-18,C,89.20540594423328
2022-05-19,C,108.91326770955773
2022-05-20,C,93.45888761267558
2022-05-21,C,91.97630113553669
2022-05-22,C,71.46212811327861
2022-05-23,C,54.07981369551926
2022-05-24,C,74.04796097157869
2022-05-25,C,70.81613778587368
2022-05-26,C,93.82783068942975
2022-05-27,C,103.97978667030807
2022-05-28,C,90.81617688353266
2022-05-29,C,83.29239203410614
2022-05-30,C,71.75489210039231
2022-05-31,C,80.33257913694104
2022-06-01,C,94.84789869052823
2022-06-02,C,113.60197080308876
2022-06-03,C,108.33205989241266
2022-06-04,C,99.96426884774303
2022-06-05,C,84.28330370187155
2022-06-06,C,70.51357421437034
2022-06-07,C,70.07470476019202
2022-06-08,C,86.23935862418053
2022-06-09,C,98.00507137162921
2022-06-10,C,111.79041180183388
2022-06-11,C,96.8544823185989
2022-06-12,C,74.95587415149436
2022-06-13,C,64.15243215071607
2022-06-14,C,63.63913948733611
2022-06-15,C,96.79969969886594
2022-06-16,C,105.24454998459305
2022-06-17,C,101.58514707603925
2022-06-18,C,104.14505577816675
2022-06-19,C,75.84774374830394
2022-06-20,C,58.26845575928511
2022-06-21,C,81.56217769342129
2022-06-22,C,84.74226312250909
2022-06-23,C,101.41448597673822
2022-06-24,C,108.8870574654895
2022-06-25,C,106.88745763374197
2022-06-26,C,80.56170262365987
2022-06-27,C,59.99759383629129
2022-06-28,C,77.81348548263689
2022-06-29,C,85.2291913150161
2022-06-30,C,119.85914054071549
2022-07-01,C,108.61872959678261
2022-07-02,C,79.93652993830013
2022-07-03,C,83.33039414404318
2022-07-04,C,85.21738325360462
2022-07-05,C,86.13990182817093
2022-07-06,C,103.82681348923205
2022-07-07,C,96.66773735549786
2022-07-08,C,115.99497661065014
2022-07-09,C,92.11092767366624
2022-07-10,C,82.33585963220366
2022-07-11,C,59.547051555675104
2022-07-12,C,68.44696347081589
2022-07-13,C,83.83927567034024
2022-07-14,C,112.08433114976029
2022-07-15,C,115.17358048626332
2022-07-16,C,100.171511896279
2022-07-17,C,69.80824316249563
2022-07-18,C,67.30762558406538
2022-07-19,C,67.70374779640561
2022-07-20,C,96.27672537287474
2022-07-21,C,114.39143780122663
2022-07-22,C,117.2889822712233
2022-07-23,C,91.98526877636674
2022-07-24,C,58.76541959869128
2022-07-25,C,55.73511594069235
2022-07-26,C,85.1157655546763
2022-07-27,C,86.17934987482987
2022-07-28,C,99.03023210263949
2022-07-29,C,122.04925000053578
2022-07-30,C,108.21837376567792
2022-07-31,C,80.94734442243589
2022-08-01,C,67.59365646729117
2022-08-02,C,72.75601009758343
2022-08-03,C,91.27676184655782
2022-08-04,C,117.90647736938705
2022-08-05,C,112.35777711701387
2022-08-06,C,103.97539653615489
2022-08-07,C,90.17598558971146
2022-08-08,C,60.65354325767777
2022-08-09,C,79.92178500995058
2022-08-10,C,87.17297949223483
2022-08-11,C,85.04740762271786
2022-08-12,C,92.02275145729973
2022-08-13,C,90.09229344976274
2022-08-14,C,85.1416806159612
2022-08-15,C,70.99141785866566
2022-08-16,C,75.42789359763336
2022-08-17,C,105.2071474610909
2022-08-18,C,95.09352234008986
2022-08-19,C,108.89871102978609
2022-08-20,C,100.74278859449116
2022-08-21,C,75.07177992498228
2022-08-22,C,70.37770536667648
2022-08-23,C,61.22343533762451
2022-08-24,C,100.9489194078695
2022-08-25,C,99.86339290879611
2022-08-26,C,125.43944925155408
2022-08-27,C,98.11757989071145
2022-08-28,C,89.25646345055289
2022-08-29,C,69.79473852415387
2022-08-30,C,73.84714942228482
2022-08-31,C,85.06750507396286
2022-09-01,C,106.33937083403961
2022-09-02,C,111.8023075587086
2022-09-03,C,92.1733764808001
2022-09-04,C,80.1017496705508
2022-09-05,C,65.41044061769688
2022-09-06,C,92.56048270735756
2022-09-07,C,89.09196365051561
2022-09-08,C,117.81830668275168
2022-09-09,C,107.76340942700489
2022-09-10,C,100.59181575447127
2022-09-11,C,70.60126249433819
2022-09-12,C,66.78472088128103
2022-09-13,C,75.91751758682406
2022-09-14,C,102.56791052755939
2022-09-15,C,107.30238176066057
2022-09-16,C,120.46822103308057
2022-09-17,C,103.71341757388379
2022-09-18,C,94.26145585328624
2022-09-19,C,69.95903394785317
2022-09-20,C,93.4250919757943
2022-09-21,C,86.06678032663713
2022-09-22,C,99.46489493573885
2022-09-23,C,99.78810541609444
2022-09-24,C,117.30585213479544
2022-09-25,C,87.86789578858239
2022-09-26,C,67.82847588932131
